Question,Position,Average Price,Current Price,Realized PnL,Total Invested,Unrealized PnL,Overall PnL,Overall PnL (%)
Will Israel win Eurovision 2026? - Yes 🟢,114.99729175,0.15,0.115,0,149.996468,-34.99917574999999,-34.99917574999999,-0.23333333255553723
Will Trump nominate Christopher Waller as the next Fed chair? - No 🔴,114.7701092155,0.869999,0.9985,0,99.99988,14.770229148023006,14.770229148023006,0.1477024687231925
"NATO x Russia military clash by March 31, 2026? - No 🔴",114.226189471,0.839999,0.9595,0,99.99988,14.226309398618,14.226309398618,0.14226326470209763
Will Roma win the 2025–26 Serie A league? - No 🔴,113.834668257,0.870999,0.9915,0,99.999881,13.834787049558003,13.834787049558003,0.13834803512974184
Will Elon register any party before 2027? - No 🔴,113.5068525,0.736078,0.8355,0,99.999877,13.50697581,13.50697581,0.1350699242360068
Mamdani opens city-owned grocery store  by June 30? - No 🔴,112.296051075,0.752475,0.845,0,99.999966,12.296085355874993,12.296085355874993,0.12296089536545436
"Will Trump deport 250,000-500,000 people? - Yes 🟢",111.98717843450001,0.779999,0.8735,0,99.999871,11.987307579627014,11.987307579627014,0.1198732304327374
"Will Stripe not IPO by June 30, 2026? - Yes 🟢",111.62409195000001,0.828674,0.925,0,99.999981,11.624110574244014,11.624110574244014,0.11624112782825442
"Ukraine recognizes Russian sovereignty over its territory by June 30, 2026? - No 🔴",111.445778775,0.829999,0.925,0,99.999876,11.445903166922989,11.445903166922989,0.11445917359860515
Will BBB be part of the next Government of the Netherlands? - No 🔴,110.98999889999999,0.891972,0.99,0,99.999971,10.99002789107999,10.99002789107999,0.10990031078189003
Israel and Saudi Arabia normalize relations by March 31? - No 🔴,110.0561743275,0.889999,0.9795,0,99.999883,10.056291637045007,10.056291637045007,0.10056303402919989
Will the New York Knicks win the 2026 NBA Finals? - Yes 🟢,110,0.04,0.055,0,80,30,30,0.375
Will PLC win the most seats in the 2026 Colombian Senate election? - No 🔴,109.67018139,0.909545,0.9975,0,99.999965,9.670216345019995,9.670216345019995,0.096702197295969
Will Elon Musk be richest person on March 31? - Yes 🟢,109.38201705750001,0.889999,0.9735,0,99.999883,9.382134367045012,9.382134367045012,0.09382145344155064
Will Bitcoin replace SHA-256 before 2027? - No 🔴,109.277776685,0.9,0.9835,0,99.999999,9.277777685000004,9.277777685000004,0.0927777777777778
2k+ container ship transits of Suez Canal in H1 2026? - No 🔴,109.21052517999999,0.759999,0.83,0,99.999867,9.210657798945988,9.210657798945988,0.09210670049137154
Will Jean-Michel Aulas win the 2026 Lyon mayoral election? - Yes 🟢,108.54806287499999,0.870582,0.945,0,99.999989,8.548073802149986,8.548073802149986,0.08548074742438208
Israeli parliament dissolved by March 31? - No 🔴,107.35424,0.745196,0.8,0,99.999938,7.354302211200007,7.354302211200007,0.07354306770870206
Will Schumer remain Minority Leader through March 31? - Yes 🟢,106.776583893,0.901883,0.963,0,99.999985,6.7765986269869956,6.7765986269869956,0.06776599643476942
Will turnout in the 2025 Honduran general election be between 55% and 60%? - Yes 🟢,106.75387850399999,0.668828,0.714,0,99.999976,6.753902240591984,6.753902240591984,0.06753903861528911
Will Christine Drazan win the 2026 Oregon Governor Republican primary election? - Yes 🟢,106.5,0.42,0.355,0,126,-19.5,-19.5,-0.15476190476190477
Will any presidential candidate win outright in the first round of the Brazil election? - No 🔴,105.95238002,0.839999,0.89,0,99.99988,5.9524999476180085,5.9524999476180085,0.059525070906265166
US national Ethereum reserve before 2027? - No 🔴,105.555554595,0.809999,0.855,0,99.999876,5.555678961788999,5.555678961788999,0.05555685850839454
Will the Democrats win the New York governor race in 2026? - Yes 🟢,105.46154326000001,0.858132,0.905,0,99.999917,5.461626087856018,5.461626087856018,0.05461630621009435
"U.S. Embassy in Damascus reopened by June 30, 2026? - No 🔴",105.40424999999999,0.806419,0.85,0,99.999988,5.404261904999984,5.404261904999984,0.05404262553511491
Costco increases hotdog price before 2027? - No 🔴,105.30666256,0.835654,0.88,0,99.999925,5.306737793052008,5.306737793052008,0.05306741773108338
Will Russia test a nuclear weapon by March 31 2026? - No 🔴,105.217390168,0.919999,0.968,0,99.99989,5.217499943650992,5.217499943650992,0.05217505682907244
Will OpenAI IPO by June 30 2026? - No 🔴,104.99999894999999,0.9,0.945,0,99.999999,4.999999949999989,4.999999949999989,0.049999999999999885
Will Lando Norris be the 2026 F1 Drivers Champion? - Yes 🟢,104.998694325,0.170995,0.105,0,170.992874,-65.994179352175,-65.994179352175,-0.38594695678473123
Will Inga Ibsdotter Lilleaas win Best Supporting Actress at the 98th Academy Awards? - No 🔴,104.63667318750001,0.910292,0.9525,0,99.999923,4.636750343200006,4.636750343200006,0.0463675391350052
Will the U.S. national debt hit $39 trillion before 2027? - Yes 🟢,104.361700437,0.939999,0.981,0,99.999892,4.361808439976997,4.361808439976997,0.043618131507352
Will TikTok be banned by March 31? - No 🔴,104.2046212,0.946215,0.986,0,99.999975,4.204645897000006,4.204645897000006,0.04204646948161743
Will the Republicans win the New York governor race in 2026? - No 🔴,103.93258282500001,0.889999,0.925,0,99.999886,3.932696574549013,3.932696574549013,0.03932701057828219
Nicolas Sarkozy in jail by March 31? - No 🔴,103.73682447000002,0.95,0.9855,0,99.999983,3.736841470000016,3.736841470000016,0.03736842105263174
Will Russia rejoin the G7 before 2027? - No 🔴,103.351051469,0.939999,0.9715,0,99.999882,3.3511698119660025,3.3511698119660025,0.03351173766351047
"Will Ukraine recapture Crimean territory by June 30, 2026? - No 🔴",103.08510471299999,0.939999,0.969,0,99.999892,3.0852127159769935,3.0852127159769935,0.030852160480103256
Will Amy Madigan win Best Supporting Actress at the 98th Academy Awards? - Yes 🟢,103.00071,0.165896,0.2055,0,83.150393,19.850316879999994,19.850316879999994,0.23872787805103932
Will Trump visit China by March 31? - No 🔴,102.9569876,0.929999,0.9575,0,99.999891,2.9570967268800104,2.9570967268800104,0.02957099950118956
Will China blockade Taiwan by June 30? - No 🔴,102.87362137499998,0.918602,0.945,0,99.999909,2.8737120180499858,2.8737120180499858,0.028737146331303018
Will Israel annex Gaza territory by June 30 2026? - No 🔴,102.7717380205,0.919999,0.9455,0,99.99989,2.7718477961509933,2.7718477961509933,0.027718508451869232
Milei out as President of Argentina before 2027? - No 🔴,102.52746330000001,0.91,0.933,0,99.999991,2.5274723000000137,2.5274723000000137,0.025274725274725417
Will Microsoft be the largest company in the world by market cap on December 31? - No 🔴,102.473108063,0.929999,0.953,0,99.999883,2.473225559870997,2.473225559870997,0.024732284535482877
Will Donald Trump win the 2028 US Presidential Election? - No 🔴,102.311178259,0.952486,0.9745,0,99.999964,2.3112142413479972,2.3112142413479972,0.02311215073385424
"Will Discord not IPO by June 30, 2026? - No 🔴",102.2778822,0.840846,0.86,0,99.99994,2.27794250657999,2.27794250657999,0.02277943873346314
Will GTA 6 cost $100+? - No 🔴,101.7948702425,0.974999,0.9925,0,99.999896,1.7949743316009972,1.7949743316009972,0.017949761983762434
Russian strike on Poland by June 30? - No 🔴,101.739914325,0.928838,0.945,0,99.999893,1.7400216881700032,1.7400216881700032,0.017400235499952017
Will Amelia rank #1 among girl names on the SSA’s official list for 2025? - No 🔴,101.692577427,0.963197,0.9795,0,99.999985,1.6925922305180023,1.6925922305180023,0.01692592484406875
"Will Trump resign by December 31, 2026? - No 🔴",101.630433685,0.919999,0.935,0,99.99989,1.6305434606509976,1.6305434606509976,0.016305452542507773
Negative GDP growth in 2025? - No 🔴,101.53917865599999,0.976962,0.992,0,99.999918,1.539260250633987,1.539260250633987,0.015392615128284276
Will the Oklahoma City Thunder win the NBA Western Conference Finals? - Yes 🟢,101.525509305,0.487562,0.495,0,99.99996,1.525548966081999,1.525548966081999,0.015255495763018297
"NATO/EU troops fighting in Ukraine in June 30, 2026? - No 🔴",101.51672625,0.956,0.9705,0,99.99999,1.5167362500000081,1.5167362500000081,0.015167364016736483
Will Hamnet win Best Costume Design at the 98th Academy Awards? - No 🔴,100.99958637300001,0.973766,0.9835,0,99.999963,0.9996237658920109,0.9996237658920109,0.009996241357529412
Will Motherwell FC win on 2026-02-04? - Yes 🟢,100.99930613000001,0.479999,0.505,0,95.99914,5.000165648626009,5.000165648626009,0.052085525439352985
Will MUNDO-GB  win the most seats in the 2025 Guinea-Bissau National People’s Assembly election? - No 🔴,100.721062321,0.977451,0.9845,0,99.999902,0.7211607600820003,0.7211607600820003,0.007211614668202377
Will AC Milan win the 2025–26 Serie A league? - No 🔴,100.412787735,0.851485,0.855,0,99.99998,0.4128081273549924,0.4128081273549924,0.004128082099166344
Will the Memphis Grizzlies win the 2026 NBA Finals? - No 🔴,100.35164639999999,0.995,0.9985,0,99.999888,0.35175839999999425,0.35175839999999425,0.003517587939698435
Will the Portland Trail Blazers win the 2026 NBA Finals? - No 🔴,100.1506416,0.995,0.9965,0,99.999888,0.1507536000000016,0.1507536000000016,0.001507537688442227
Will Bangladesh Jamaat-e-Islami win the most seats in the Bangladesh parliamentary election? - No 🔴,99.95,0.88,0.9995,0,88,11.950000000000003,11.950000000000003,0.13579545454545458
Will Republicans lose a seat in the US Senate for any state Trump won in 2024? - Yes 🟢,99.8665974,0.891188,0.89,0,99.999902,-0.1333050760799921,-0.1333050760799921,-0.0013330520671909468
Will DeepSeek have the top AI model at the end of June 2026? - No 🔴,99.5633254,0.956175,0.952,0,99.999961,-0.43663538187500706,-0.43663538187500706,-0.004366355521628724
Will the US confirm that aliens exist before 2027? - No 🔴,99.45054774,0.909999,0.905,0,99.999888,-0.5493406498920024,-0.5493406498920024,-0.005493412651542195
Will PSG win the 2025–26 Champions League? - No 🔴,99.44444345,0.9,0.895,0,99.999999,-0.5555555500000082,-0.5555555500000082,-0.005555555555555636
Will Apple be the largest company in the world by market cap on June 30? - No 🔴,99.39559545,0.91,0.9045,0,99.999991,-0.6043955499999925,-0.6043955499999925,-0.00604395604395597
Modi out before 2027? - No 🔴,99.33630294,0.945273,0.939,0,99.99992,-0.663617282580006,-0.663617282580006,-0.006636178134742567
Will Chris Dudley win the 2026 Oregon Governor Republican primary election? - Yes 🟢,99,0.34,0.33,0,102,-3,-3,-0.02941176470588235
Will Motherwell FC win on 2026-02-04? - No 🔴,98.995857345,0.51,0.495,0,101.995732,-2.9998744649999907,-2.9998744649999907,-0.029411764651093346
Will the Minnesota Timberwolves win the 2026 NBA Finals? - No 🔴,98.92965372450001,0.980999,0.9705,0,99.999888,-1.0702343477109793,-1.0702343477109793,-0.010702355463747912
Will the Swedish Social Democratic Party (S) win the most seats in the 2026 Swedish parliamentary election? - Yes 🟢,98.92410000000001,0.891197,0.93,0,94.796625,4.127475110000006,4.127475110000006,0.04354031707352456
Will Tarique Rahman be the next Prime Minister of Bangladesh after the Parliamentary election? - Yes 🟢,98.65065,0.750547,0.987,0,75.017173,23.633477349999993,23.633477349999993,0.3150408953693842
Will Man City win the 2025–26 Champions League? - No 🔴,98.36956325,0.92,0.905,0,99.999998,-1.6304347500000063,-1.6304347500000063,-0.01630434782608702
Will the Denver Nuggets make the NBA Playoffs? - Yes 🟢,98.35000000000001,0.94,0.9835,0,94,4.3500000000000085,4.3500000000000085,0.04627659574468094
"MicroStrategy sells any Bitcoin by March 31, 2026? - No 🔴",98.15,0.95,0.9815,0,95,3.1500000000000057,3.1500000000000057,0.033157894736842164
Will Cape Verde win Group H in the 2026 FIFA World Cup? - No 🔴,98,0.995,0.98,0,99.5,-1.5,-1.5,-0.01507537688442211
Will Mike Lindell win the 2026 Minnesota Governor Republican primary election? - Yes 🟢,97.99836634,0.269999,0.245,0,107.9978,-9.999433306667996,-9.999433306667996,-0.09258923150904921
"US x Russia military clash by June 30, 2026? - No 🔴",97.96742400000001,0.979917,0.96,0,99.999942,-2.0325178997999984,-2.0325178997999984,-0.02032519078661064
Will xAI have the top AI model at the end of June 2026? - No 🔴,97.947304,0.92907,0.91,0,99.999892,-2.0525880080000007,-2.0525880080000007,-0.020525902247974438
Will the Republicans win the Pennsylvania governor race in 2026? - No 🔴,97.89472020000001,0.95,0.93,0,99.999983,-2.1052627999999913,-2.1052627999999913,-0.02105263157894728
EU dissolves before 2027? - No 🔴,97.747,0.95997,0.949,0,98.87691,-1.1299099999999953,-1.1299099999999953,-0.011427440440847062
Trump out as President before 2027? - No 🔴,97.67441711999999,0.859999,0.84,0,99.999882,-2.3254650809320196,-2.3254650809320196,-0.02325467824984053
Will Italy win the 2026 FIFA World Cup? - Yes 🟢,97.5,0.0196,0.0195,0,98,-0.5,-0.5,-0.005102040816326531
Will Venezuela become 51st state? - No 🔴,96.99907462,0.958,0.97,0,95.799086,1.1999885520000078,1.1999885520000078,0.01252609604229426
Will Wolves be relegated from the English Premier League after the 2025–26 season? - Yes 🟢,96.45,0.94,0.9645,0,94,2.450000000000003,2.450000000000003,0.026063829787234073
"Will Anthropic not IPO by June 30, 2026? - Yes 🟢",96.236549545,0.929999,0.895,0,99.999883,-3.7633329581289985,-3.7633329581289985,-0.03763337361233711
Will the Dallas Stars win the 2026 NHL Stanley Cup? - Yes 🟢,95.99833056,0.05,0.048,0,99.998261,-3.99993044,-3.99993044,-0.04
Any country withdraws from EU before 2027? - No 🔴,95,0.9,0.95,0,90,5,5,0.05555555555555555
"Israel x Iran ceasefire broken by March 31, 2026? - No 🔴",94.86072665999998,0.727382,0.69,0,99.999978,-5.139251715948021,-5.139251715948021,-0.051392528465836466
Will Sinners win Best Costume Design at the 98th Academy Awards? - No 🔴,94.58331820000001,0.96,0.908,0,99.999984,-5.41666579999999,-5.41666579999999,-0.054166666666666564
Russia x Ukraine Peace Parlay - No 🔴,94.375,0.8,0.755,0,100,-5.625,-5.625,-0.05625
Will the Charlotte Hornets make the NBA Playoffs? - No 🔴,93.99791038,0.91,0.47,0,181.995954,-87.99804376000002,-87.99804376000002,-0.4835164838884276
US recognizes Russian sovereignty over Ukraine before 2027? - No 🔴,93.58974271,0.779999,0.73,0,99.999871,-6.410128144872999,-6.410128144872999,-0.06410136413948973
"Israel strikes Iran by March 31, 2026? - No 🔴",93.50753643,0.786032,0.735,0,99.999886,-6.492349114416001,-6.492349114416001,-0.06492356515702428
Khamenei out as Supreme Leader of Iran by June 30? - No 🔴,91.875,0.8,0.735,0,100,-8.125,-8.125,-0.08125
"Will a new Cabinet of the Netherlands be sworn in by June 30, 2026? - Yes 🟢",91.7829,0.92,0.99,0,85.2932,6.489699999999999,6.489699999999999,0.07608695652173912
Will Alphabet be the largest company in the world by market cap on June 30? - Yes 🟢,91.047425014,0.12989,0.182,0,64.978846,26.068578667469993,26.068578667469993,0.4011856207398634
Will the U.S. invade Iran before 2027? - No 🔴,90.52630040000001,0.95,0.86,0,99.999983,-9.47368259999999,-9.47368259999999,-0.09473684210526305
Fetterman out before 2027? - No 🔴,90.507106,0.817615,0.74,0,99.999956,-9.492850043500013,-9.492850043500013,-0.0949285422035587
Will Morocco win the 2026 FIFA World Cup? - Yes 🟢,90,0.018,0.018,0,90,0,0,0
Will Kim Dong-yeon win the 2026 Gyeonggi Province Gubernatorial Election? - Yes 🟢,88.34355618000001,0.358954,0.335,0,94.660516,-6.316959835031994,-6.316959835031994,-0.06673278471281516
Will Benoît Payan win the Marseille mayor election? - Yes 🟢,87.5,0.9,0.875,0,90,-2.5,-2.5,-0.027777777777777776
Will One Battle After Another win Best Adapted Screenplay at the 98th Academy Awards? - Yes 🟢,87.5,0.85,0.875,0,85,2.5,2.5,0.02941176470588235
New COVID variant of concern before 2027? - No 🔴,87.49999825,0.92,0.805,0,99.999998,-12.49999975,-12.49999975,-0.125
Will Ned Lamont win the 2026 Connecticut Governor Democratic primary election? - Yes 🟢,87,0.63,0.87,0,63,24,24,0.38095238095238093
China x Philippines military clash before 2027? - No 🔴,85.3057818,0.949525,0.81,0,99.999966,-14.69418420449999,-14.69418420449999,-0.14694189200524319
"Bitcoin Up or Down - February 13, 1:50PM-1:55PM ET - Yes 🟢",85,0.52,0.085,0,520,-435,-435,-0.8365384615384616
Will Sweden win Eurovision 2026? - Yes 🟢,84.99773721500001,0.100957,0.085,0,100.954312,-15.956575208702986,-15.956575208702986,-0.15805739143369119
Will Apple be the largest company in the world by market cap on December 31? - Yes 🟢,84.99197039,0.14,0.17,0,69.993387,14.998583010000004,14.998583010000004,0.21428571544908956
"Starmer out by June 30, 2026? - No 🔴",84.61538305,0.649999,0.55,0,99.999844,-15.384461253848997,-15.384461253848997,-0.15384485253645994
Another Canada election called by June 30? - No 🔴,84.41718750000001,0.7996,0.675,0,99.999975,-15.582787499999995,-15.582787499999995,-0.15582791395697843
Will Iran close the Strait of Hormuz before 2027? - No 🔴,83.8043414,0.883009,0.74,0,99.999983,-16.19564197199,-16.19564197199,-0.16195644725249603
Will Victor Wembanyama win the 2025–2026 NBA Defensive Player of the Year? - Yes 🟢,82.96052482249999,0.759999,0.6305,0,99.999867,-17.039341798555014,-17.039341798555014,-0.17039364460909748
